description;web_url;s3_object_path;exists_in_s3;exists_metadata_json;file_extension
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/75/48/MEN_PTA_C7_ANEXO3_COEVALUACIO´N.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/84/a6/M4S27_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e4/00/MEN_PTA_C2_ANEXO3_VEREDA_GAITAN.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/28#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_28.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5a/13/MEN_PTA_C6_ANEXO8_AFIRMACIONES.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.8.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c7/e8/Situaciones_M6_L1_R2.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.2.14.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=264;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/60/c6/Puesta_en_marcha_Bibliotecas_Escolares.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/39/ee/InfografiaEnfoques.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/0a/b3/MEN_PTA_C7_AN01 version 2.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=284;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e2/57/Lección 2.La relación BE y agentes educativos.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=268;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9c/84/presentacion_breve_origen.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.3.1.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.1.1.6.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=364;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a1/39/MEF-C2-EN-S4-POD2 MIX - 100120.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ea/d4/CPE_MOOC_PDF5.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/58/0f/MEN_ESC_C1_M1_VT01_Ver2_Reducido.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/57/1b/M3S22_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=270;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cd/c1/1. Presentación y estructura.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/67/ce/MEN_PTA_C8_ANEXO2_PLANIFICACION.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/77/98/MEN_PTA_C8_ANEXO3_FORMATO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=266;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e6/7d/La_biblioteca_publica_que_queremos.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.3.txt;True;True;txt
...;https://eco.colombiaaprende.edu.co/textbooks/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/textbooks/contenido.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=293;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9f/35/L1_SE_Módulo_1_07_10_2020.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=360;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c3/2c/HISTORIA_MEF_PDF_LIGERA_compressed.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/44/f7/M1S1_R1.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/82/ab/MEN_PTA_C8_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/af/33/MEN_PTA_C3_ANEXO01.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5f/a2/MEN_ESC_C4_M3_PDF02.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.2.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a9/0c/M4S26_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/db/55/MEN_PTA_C5_AN03_V01.txt;True;False;txt
...;https://www.cna.gov.co/portal/El-CNA/Marco-estrategico/400917:Planeacion-y-Gestion;s3://men-prod-clean-data/contenidos_formativos/CNA/archivos/articles-400917_Informe_2019.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/node/31#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_31.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/guias-y-orientaciones-para-directivos-docentes-y-docentes/sector-educativo-al#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_guias-y-orientaciones-para-directivos-docentes-y-docentes_sector-educativo-al.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ad/5c/Ejemplo_estructuracion.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=227;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/55/bc/MEN_PARES_M0_PDF04.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.4.26.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=31;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/84/95/Resolucion 06312-2016.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c4/99/M4S30_R6.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=161;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/89/9b/Ley 1755.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/76/47/T.Yaku.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=344;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9d/c8/bienvenida.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=199;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/66/fb/Guía del participante_Facilitadores_Encuentro1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f9/af/MEN_ESC_C4_M1_PDF01.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.2.7.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/50/e2/Anexo 6. Propuesta de clase docx.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.20.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/64/63/M3S22_R6.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=382;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/52/d7/ANEXO1~1.DOC.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b6/20/M2S6_R5.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.1.7.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.17.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.6.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b3/38/MEN_PTA_C6_AN03.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/70/ea/MEN_PTA_C5_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/62/8b/MEN_PTA_C8_INF01.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/87/33/T.Camusi.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/89/44/MEN_ESC_C4_M3_PDF01.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b0/be/MEN_PTA_C3_ANEXO2_ACTIVIDADES.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d1/fe/CPE_M4S34_PDF1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/60/f7/MEN_PTA_C3_ANEXO6_AGRADECIMIENTOS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=195;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/99/13/GuiaDelParticipanteConversatorio1_Encuentro2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5f/6a/MetasFormacion.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.2.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=284;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/aa/e2/Lección 4. B.E_Visibilización y divulgación de la BE.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=373;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/af/4c/01. Ley 1620 de 2013.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/32/ef/video3.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/bb/72/MEN_PTA_C4_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=251;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e5/b7/MEN_ESC_C1_M1_AN01_Ver3.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=295;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fd/ae/Guía descargable.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/122/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_122_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=360;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/97/ac/MEF-C2-PDF1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f6/fa/MEN_PTA_C2_RUTA.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d5/66/MEN_PTA_C2_ANEXO4_SITUACIONES.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=227;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a4/25/MEN_PARES_MO_AN01_Ver3.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.1.1.4.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/97/6d/CPE_M3S19_PDF1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=257;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/66/2d/MEN_ESC_C4_M1_VT01.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/media/43/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_43_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/df/22/MEN_ESC_C3_M3_VS01_REDUCIDO.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b2/7f/Enfoques_generales.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/27/MEN_PTA_C7_PROTOCOLO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=380;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/55/6d/1PRESE~1.DOC.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=276;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/13/e0/Ministra Pares.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/preescolar-educacion-inicial/recursos-para-explorar-juntos#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_preescolar-educacion-inicial_recursos-para-explorar-juntos.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.1.3.3.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.6.11.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=241;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c8/78/MEN_PARES_M3_T04_PDF01.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.4.29.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/106/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_106_download.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.3.2.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.4.31.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.5.36.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/76/9a/02Nat_01Ind_04.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5f/01/2.Ruta_articulacion.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.2.4.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/138/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_138_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c3/58/MEN_PTA_C3_ANEXO4_BINGO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.9.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=253;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/51/f7/MEN_ESC_C3_M2_VT01_Ver2_low.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.23.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=360;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cb/2b/Guia descarga App_Moviles_V2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8d/59/Guía debate_L1R2.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/178/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_178_download.txt;True;True;txt
